RED1,RED2,RED3,RED4,RED5,OCCURRENCE,ISSUE
5,8,14,17,23,1,03008 
5,8,14,17,30,1,16102 
5,8,14,19,22,1,12097 
5,8,14,21,33,1,03063 
5,8,14,22,27,1,07086 
5,8,14,22,29,1,07086 
5,8,14,22,31,1,14095 
5,8,14,27,29,1,07086 
5,8,14,27,31,1,06011 
5,8,15,16,26,1,09128 
5,8,15,16,30,1,21032 
5,8,15,16,32,1,09128 
5,8,15,17,22,1,16047 
5,8,15,20,27,1,17149 
5,8,15,20,30,1,17149 
5,8,15,23,26,1,09058 
5,8,15,24,27,1,17032 
5,8,15,24,31,1,17032 
5,8,15,26,32,1,09128 
5,8,15,27,30,1,17149 
5,8,15,27,31,1,17032 
5,8,16,18,22,1,15086 
5,8,16,18,27,1,15129 
5,8,16,22,27,1,17016 
5,8,16,22,29,1,17016 
5,8,16,26,32,1,09128 
5,8,16,27,29,1,17016 
5,8,17,18,24,1,14128 
5,8,17,20,26,1,08069 
5,8,17,20,30,1,08069 
5,8,17,24,27,1,20016 
5,8,17,24,28,1,15066 
5,8,17,26,30,1,08069 
5,8,18,20,32,1,16061 
5,8,18,23,25,1,03017 
5,8,18,23,31,1,03017 
5,8,18,25,26,1,18112 
5,8,18,25,31,2,18112 03017 
5,8,18,26,31,1,18112 
5,8,19,20,27,1,12141 
5,8,19,22,27,1,08127 
5,8,19,22,30,1,08127 
5,8,19,25,28,1,17010 
5,8,19,25,30,1,17010 
5,8,19,27,28,2,16132 11052 
5,8,19,27,30,1,08127 
5,8,19,28,30,1,17010 
5,8,20,22,30,1,16017 
5,8,20,22,31,1,19075 
5,8,20,22,33,1,19075 
5,8,20,26,30,2,08069 06009 
5,8,20,27,30,1,17149 
5,8,20,28,32,1,14129 
5,8,20,31,33,2,19075 14010 
5,8,21,31,33,1,16129 
5,8,22,23,24,1,21080 
5,8,22,23,29,1,21080 
5,8,22,24,29,1,21080 
5,8,22,27,29,2,17016 07086 
5,8,22,27,30,1,08127 
5,8,22,31,33,1,19075 
5,8,23,24,29,1,21080 
5,8,23,25,31,1,03017 
5,8,23,31,32,1,15151 
5,8,24,25,27,1,03038 
5,8,24,25,31,1,15067 
5,8,24,27,31,1,17032 
5,8,25,26,31,1,18112 
5,8,25,28,30,1,17010 
5,9,10,11,18,1,09022 
5,9,10,12,17,1,18008 
5,9,10,12,18,1,08136 
5,9,10,12,19,1,18008 
5,9,10,12,28,1,08136 
5,9,10,13,24,1,04094 
5,9,10,13,25,1,04094 
5,9,10,17,19,1,18008 
5,9,10,18,28,1,08136 
5,9,10,18,32,1,04027 
5,9,10,19,28,1,12104 
5,9,10,20,22,1,10116 
5,9,10,20,25,1,11153 
5,9,10,20,26,1,10116 
5,9,10,22,25,1,21042 
5,9,10,22,26,1,10116 
5,9,10,22,27,1,21042 
5,9,10,24,25,2,07017 04094 
5,9,10,24,32,1,07017 
5,9,10,25,27,1,21042 
5,9,10,25,32,1,07017 
5,9,11,12,22,1,07003 
5,9,11,12,27,1,07003 
5,9,11,14,16,1,08063 
5,9,11,14,17,1,08063 
5,9,11,16,17,1,08063 
5,9,11,17,23,1,09143 
5,9,11,17,26,1,04021 
5,9,11,17,27,1,04021 
5,9,11,17,28,1,09143 
5,9,11,18,30,1,16104 
5,9,11,18,31,1,16104 
5,9,11,19,24,1,14090 
5,9,11,19,25,1,19016 
5,9,11,19,28,1,07073 
5,9,11,19,31,1,07073 
5,9,11,19,32,1,14090 
5,9,11,20,21,1,13084 
5,9,11,21,28,1,21084 
5,9,11,21,29,1,08034 
5,9,11,22,27,1,07003 
5,9,11,23,28,1,09143 
5,9,11,24,32,1,14090 
5,9,11,26,27,1,04021 
5,9,11,27,31,1,07130 
5,9,11,28,31,1,07073 
5,9,11,30,31,1,16104 
5,9,12,13,15,1,10075 
5,9,12,13,22,1,10075 
5,9,12,15,22,1,10075 
5,9,12,17,19,1,18008 
5,9,12,17,27,1,18044 
5,9,12,17,30,1,18044 
5,9,12,18,28,1,08136 
5,9,12,18,32,1,16095 
5,9,12,22,27,1,07003 
5,9,12,22,28,1,15123 
5,9,12,27,30,1,18044 
5,9,12,29,30,1,12128 
5,9,12,29,31,1,12128 
5,9,12,30,31,1,12128 
5,9,13,15,17,1,14013 
5,9,13,15,18,1,17154 
5,9,13,15,21,1,14013 
5,9,13,15,22,1,10075 
5,9,13,15,26,1,17154 
5,9,13,17,21,1,14013 
5,9,13,18,20,1,09133 
5,9,13,18,26,1,17154 
5,9,13,18,32,1,09133 
5,9,13,18,33,1,06096 
5,9,13,20,32,1,09133 
5,9,13,21,28,1,21046 
5,9,13,21,33,1,21046 
5,9,13,24,25,1,04094 
5,9,13,28,33,1,21046 
5,9,14,15,19,1,17048 
5,9,14,16,17,1,08063 
5,9,14,16,30,1,05083 
5,9,14,17,23,1,03008 
5,9,14,20,24,1,20060 
5,9,14,20,30,1,20060 
5,9,14,21,23,1,05061 
5,9,14,21,24,1,05061 
5,9,14,21,33,2,17129 03063 
5,9,14,22,28,1,05030 
5,9,14,23,24,1,05061 
5,9,14,24,30,1,20060 
5,9,14,24,33,1,14043 
5,9,14,25,27,1,21074 
5,9,14,27,31,1,05024 
5,9,14,27,32,1,05024 
5,9,14,31,32,1,05024 
5,9,15,16,27,1,20031 
5,9,15,17,21,1,14013 
5,9,15,18,26,1,17154 
5,9,15,20,24,1,18077 
5,9,15,20,25,1,05130 
5,9,15,21,26,1,09117 
5,9,15,21,31,1,09117 
5,9,15,23,24,1,12023 
5,9,15,23,33,1,12023 
5,9,15,24,25,1,17051 
5,9,15,24,27,1,21102 
5,9,15,24,29,1,08119 
5,9,15,24,30,1,21102 
5,9,15,24,33,1,12023 
5,9,15,26,31,1,09117 
5,9,15,27,30,1,21102 
5,9,16,18,27,1,21038 
5,9,16,20,26,1,21027 
5,9,16,26,29,1,15027 
5,9,16,32,33,1,03044 
5,9,17,23,28,1,09143 
5,9,17,25,33,1,21057 
5,9,17,26,27,1,04021 
5,9,17,27,30,1,18044 
5,9,18,20,22,1,03009 
5,9,18,20,30,1,03009 
5,9,18,20,32,1,09133 
5,9,18,22,30,1,03009 
5,9,18,23,31,1,19040 
5,9,18,28,32,1,06008 
5,9,18,30,31,1,16104 
5,9,19,24,32,1,14090 
5,9,19,28,31,1,07073 
5,9,20,22,26,1,10116 
5,9,20,22,30,1,03009 
5,9,20,24,30,1,20060 
5,9,20,26,28,1,05005 
5,9,20,26,29,1,08044 
5,9,20,26,33,1,05005 
5,9,20,28,32,2,18096 14129 
5,9,20,28,33,1,05005 
5,9,21,23,24,1,05061 
5,9,21,23,26,1,06020 
5,9,21,23,29,1,06020 
5,9,21,26,29,1,06020 
5,9,21,26,31,1,09117 
5,9,21,28,33,1,21046 
5,9,21,31,33,1,03054 
5,9,22,25,27,1,21042 
5,9,22,26,28,1,08148 
5,9,23,24,33,1,12023 
5,9,23,26,29,1,06020 
5,9,23,27,32,1,13101 
5,9,23,27,33,1,05094 
5,9,24,25,32,1,07017 
5,9,24,27,30,1,21102 
5,9,26,28,33,1,05005 
5,9,27,29,31,1,13036 
5,9,27,31,32,1,05024 
5,9,29,30,31,1,12128 
5,10,11,13,27,1,21147 
5,10,11,13,28,1,21147 
5,10,11,13,32,1,14099 
5,10,11,16,23,1,12064 
5,10,11,16,24,1,12064 
5,10,11,17,21,1,18064 
5,10,11,21,22,1,22042 
5,10,11,21,23,1,12004 
5,10,11,21,30,1,22042 
5,10,11,22,30,1,22042 
5,10,11,23,24,2,12064 04019 
5,10,11,23,26,1,11014 
5,10,11,23,32,1,04019 
5,10,11,24,32,1,04019 
5,10,11,27,28,2,21147 18142 
5,10,12,17,19,1,18008 
5,10,12,18,19,1,19094 
5,10,12,18,27,1,19094 
5,10,12,18,28,1,08136 
5,10,12,19,27,1,19094 
5,10,13,15,16,1,11103 
5,10,13,15,19,2,20093 07093 
5,10,13,15,29,1,07093 
5,10,13,17,28,1,08142 
5,10,13,19,20,1,13060 
5,10,13,19,29,1,07093 
5,10,13,24,25,1,04094 
5,10,13,24,26,1,17060 
5,10,13,24,31,1,17060 
5,10,13,26,31,1,17060 
5,10,13,27,28,1,21147 
5,10,14,16,30,1,14025 
5,10,14,17,25,1,09057 
5,10,14,17,30,1,16102 
5,10,14,20,27,1,05129 
5,10,14,20,33,1,05129 
5,10,14,23,31,1,15046 
5,10,14,27,31,1,13129 
5,10,14,27,33,1,05129 
5,10,15,17,27,1,06059 
5,10,15,17,29,1,06059 
5,10,15,18,19,1,21149 
5,10,15,18,20,1,10113 
5,10,15,18,28,1,10113 
5,10,15,18,32,1,21149 
5,10,15,19,29,1,07093 
5,10,15,19,32,1,21149 
5,10,15,20,28,1,10113 
5,10,15,23,26,1,09058 
5,10,15,27,29,1,06059 
5,10,15,30,31,1,05057 
5,10,16,18,31,1,18087 
5,10,16,19,23,1,09074 
5,10,16,19,28,1,09074 
5,10,16,20,25,1,18063 
5,10,16,20,26,1,07115 
5,10,16,20,28,1,07020 
5,10,16,20,31,1,07020 
5,10,16,22,26,1,16055 
5,10,16,23,24,1,12064 
5,10,16,23,27,1,21011 
5,10,16,23,28,1,09074 
5,10,16,23,33,1,21011 
5,10,16,26,27,1,21140 
5,10,16,26,33,1,21140 
5,10,16,27,33,2,21140 21011 
5,10,16,28,31,1,07020 
5,10,17,18,29,1,09144 
5,10,17,19,29,1,17111 
5,10,17,19,32,1,17111 
5,10,17,23,26,1,18009 
5,10,17,23,32,1,18009 
5,10,17,25,28,1,14117 
5,10,17,25,29,1,14117 
5,10,17,26,31,1,11092 
5,10,17,26,32,2,18009 11092 
5,10,17,27,29,1,06059 
5,10,17,28,29,1,14117 
5,10,17,29,32,1,17111 
5,10,17,31,32,1,11092 
5,10,18,19,27,1,19094 
5,10,18,19,30,1,17097 
5,10,18,19,31,1,17097 
5,10,18,19,32,1,21149 
5,10,18,20,28,1,10113 
5,10,18,22,30,1,08072 
5,10,18,30,31,1,17097 
5,10,19,20,29,1,22016 
5,10,19,20,31,1,22016 
5,10,19,23,28,1,09074 
5,10,19,26,28,1,19006 
5,10,19,26,31,1,11024 
5,10,19,29,31,1,22016 
5,10,19,29,32,1,17111 
5,10,19,30,31,1,17097 
5,10,19,31,33,1,05124 
5,10,20,22,26,1,10116 
5,10,20,23,26,1,17137 
5,10,20,23,31,1,17137 
5,10,20,26,31,1,17137 
5,10,20,27,33,1,05129 
5,10,20,28,31,1,07020 
5,10,20,29,31,1,22016 
5,10,21,22,26,1,04099 
5,10,21,22,30,1,22042 
5,10,21,22,33,1,04099 
5,10,21,24,26,1,04078 
5,10,21,26,30,1,12067 
5,10,21,26,33,1,04099 
5,10,22,25,27,1,21042 
5,10,22,26,33,1,04099 
5,10,22,32,33,1,17021 
5,10,23,24,32,1,04019 
5,10,23,26,31,1,17137 
5,10,23,26,32,1,18009 
5,10,23,27,28,1,05097 
5,10,23,27,30,1,05097 
5,10,23,27,33,1,21011 
5,10,23,28,29,1,17091 
5,10,23,28,30,1,05097 
5,10,24,25,29,1,12081 
5,10,24,25,32,1,07017 
5,10,24,26,31,1,17060 
5,10,25,28,29,1,14117 
5,10,26,27,30,1,08086 
5,10,26,27,33,1,21140 
5,10,26,31,32,1,11092 
5,10,27,28,30,1,05097 
5,10,27,29,33,1,08144 
5,11,12,13,27,1,03067 
5,11,12,13,31,1,03067 
5,11,12,14,33,1,15038 
5,11,12,15,30,1,20099 
5,11,12,19,25,1,10057 
5,11,12,19,29,1,06071 
5,11,12,19,31,1,06071 
5,11,12,19,32,1,10057 
5,11,12,22,27,1,07003 
5,11,12,25,32,1,10057 
5,11,12,27,31,1,03067 
5,11,12,29,31,1,06071 
5,11,12,30,32,1,03011 
5,11,12,31,32,1,09114 
5,11,13,14,27,1,03025 
5,11,13,15,25,1,10118 
5,11,13,19,24,1,07150 
5,11,13,27,28,1,21147 
5,11,13,27,29,1,20073 
5,11,13,27,30,1,07090 
5,11,13,27,31,2,07090 03067 
5,11,13,30,31,1,07090 
5,11,14,16,17,1,08063 
5,11,14,17,18,1,09012 
5,11,14,17,28,1,09012 
5,11,14,18,28,1,09012 
5,11,14,20,21,1,11118 
5,11,14,24,26,1,11040 
5,11,14,24,28,1,11040 
5,11,14,26,28,1,11040 
5,11,14,28,32,1,17134 
5,11,15,16,29,1,21070 
5,11,15,19,28,1,14109 
5,11,15,20,23,1,18137 
5,11,15,23,28,1,21093 
5,11,15,23,33,1,21093 
5,11,15,26,33,1,09145 
5,11,15,28,33,1,21093 
5,11,16,18,27,1,15129 
5,11,16,22,25,1,15122 
5,11,16,23,24,1,12064 
5,11,16,24,32,1,07066 
5,11,16,24,33,1,07066 
5,11,16,32,33,1,07066 
5,11,17,18,28,1,09012 
5,11,17,23,28,1,09143 
5,11,17,24,28,1,15066 
5,11,17,26,27,1,04021 
5,11,18,19,20,1,07057 
5,11,18,19,21,1,07057 
5,11,18,20,21,1,07057 
5,11,18,22,33,1,09140 
5,11,18,26,28,1,13044 
5,11,18,30,31,1,16104 
5,11,19,20,21,1,07057 
5,11,19,24,28,1,12042 
5,11,19,24,32,1,14090 
5,11,19,25,32,1,10057 
5,11,19,28,31,1,07073 
5,11,19,29,31,1,06071 
5,11,20,21,26,1,13099 
5,11,20,21,31,1,13099 
5,11,20,22,23,1,22028 
5,11,20,22,24,1,17084 
5,11,20,22,29,1,22028 
5,11,20,23,29,1,22028 
5,11,20,26,31,1,13099 
5,11,21,22,30,1,22042 
5,11,21,26,31,1,13099 
5,11,21,27,28,1,12153 
5,11,22,23,26,1,18034 
5,11,22,23,29,1,22028 
5,11,23,24,29,1,13090 
5,11,23,24,32,1,04019 
5,11,23,28,33,1,21093 
5,11,24,26,28,1,11040 
5,11,24,27,28,1,04060 
5,11,24,30,32,1,20114 
5,11,24,32,33,1,07066 
5,11,26,30,32,1,09063 
5,11,27,30,31,1,07090 
5,11,28,30,33,1,15132 
5,11,28,32,33,1,19117 
5,12,13,15,22,1,10075 
5,12,13,16,23,1,06043 
5,12,13,16,32,1,06043 
5,12,13,21,22,1,13140 
5,12,13,23,25,1,14059 
5,12,13,23,32,1,06043 
5,12,13,25,33,1,11132 
5,12,13,27,31,1,03067 
5,12,14,15,20,2,09078 06105 
5,12,14,15,21,1,09039 
5,12,14,15,25,1,04017 
5,12,14,15,27,1,09039 
5,12,14,15,31,2,06105 04017 
5,12,14,19,23,1,13083 
5,12,14,20,27,1,16007 
5,12,14,20,29,1,16007 
5,12,14,20,31,1,06105 
5,12,14,21,27,2,09039 05152 
5,12,14,25,31,1,04017 
5,12,14,27,28,1,21090 
5,12,14,27,29,1,16007 
5,12,15,18,28,1,21122 
5,12,15,18,33,1,08070 
5,12,15,20,31,1,06105 
5,12,15,21,27,1,09039 
5,12,15,23,24,1,12126 
5,12,15,24,27,1,07114 
5,12,15,24,33,1,07114 
5,12,15,25,31,1,04017 
5,12,15,27,33,1,07114 
5,12,15,28,33,1,09134 
5,12,16,18,26,1,03086 
5,12,16,18,30,1,03086 
5,12,16,22,30,1,21121 
5,12,16,23,32,1,06043 
5,12,16,26,30,2,20125 03086 
5,12,16,26,31,1,20125 
5,12,16,28,32,1,12154 
5,12,16,30,31,1,20125 
5,12,17,18,24,1,18130 
5,12,17,18,28,1,18130 
5,12,17,19,25,1,14069 
5,12,17,19,30,1,14069 
5,12,17,20,25,1,20007 
5,12,17,20,31,1,20007 
5,12,17,22,25,1,12016 
5,12,17,24,28,1,18130 
5,12,17,25,30,1,14069 
5,12,17,25,31,1,20007 
5,12,17,27,30,1,18044 
5,12,18,19,27,1,19094 
5,12,18,21,23,1,09069 
5,12,18,24,28,1,18130 
5,12,18,26,30,1,03086 
5,12,18,27,32,1,19096 
5,12,18,28,31,1,15037 
5,12,19,22,25,1,22033 
5,12,19,22,26,1,22033 
5,12,19,25,26,1,22033 
5,12,19,25,30,1,14069 
5,12,19,25,32,1,10057 
5,12,19,27,29,1,14091 
5,12,19,27,31,1,13144 
5,12,19,29,31,1,06071 
5,12,20,21,22,1,20079 
5,12,20,21,29,1,20079 
5,12,20,22,29,1,20079 
5,12,20,25,31,1,20007 
5,12,20,27,29,1,16007 
5,12,21,22,29,1,20079 
5,12,21,23,26,1,13071 
5,12,21,23,28,1,13071 
5,12,21,26,28,1,13071 
5,12,22,25,26,1,22033 
5,12,23,25,26,1,09007 
5,12,23,26,28,1,13071 
5,12,23,28,29,1,15136 
5,12,24,27,33,1,07114 
5,12,26,30,31,1,20125 
5,12,29,30,31,1,12128 
5,12,29,30,32,1,18088 
5,13,14,17,20,1,10071 
5,13,14,17,26,1,10071 
5,13,14,19,22,2,12097 08112 
5,13,14,19,23,1,08112 
5,13,14,20,26,1,10071 
5,13,14,22,23,1,08112 
5,13,14,23,25,1,17130 
5,13,14,23,31,1,17130 
5,13,14,25,31,1,17130 
5,13,14,27,33,1,20081 
5,13,15,16,26,1,19143 
5,13,15,16,32,1,19143 
5,13,15,17,19,1,11042 
5,13,15,17,21,2,14013 11042 
5,13,15,17,31,1,05109 
5,13,15,18,26,1,17154 
5,13,15,18,30,1,10008 
5,13,15,19,21,1,11042 
5,13,15,19,29,1,07093 
5,13,15,19,30,1,08065 
5,13,15,19,31,1,08065 
5,13,15,21,25,1,05135 
5,13,15,23,26,1,21144 
5,13,15,26,32,1,19143 
5,13,15,30,31,1,08065 
5,13,16,18,27,1,06073 
5,13,16,18,29,1,06073 
5,13,16,23,32,1,06043 
5,13,16,26,32,1,19143 
5,13,16,27,29,1,06073 
5,13,17,18,21,1,05054 
5,13,17,18,29,1,05054 
5,13,17,19,21,1,11042 
5,13,17,19,25,1,06061 
5,13,17,19,28,1,13033 
5,13,17,19,30,1,06061 
5,13,17,20,26,1,10071 
5,13,17,21,29,1,05054 
5,13,17,25,30,1,06061 
5,13,17,25,31,1,04076 
5,13,17,26,27,1,17004 
5,13,17,26,30,1,17004 
5,13,17,27,30,1,17004 
5,13,18,19,25,1,18105 
5,13,18,20,32,1,09133 
5,13,18,21,26,1,18108 
5,13,18,21,29,1,05054 
5,13,18,21,30,1,18108 
5,13,18,23,31,1,13120 
5,13,18,26,30,1,18108 
5,13,18,27,29,1,06073 
5,13,19,20,25,1,21026 
5,13,19,22,23,1,08112 
5,13,19,22,28,1,13013 
5,13,19,24,27,1,16103 
5,13,19,25,29,1,10041 
5,13,19,25,30,1,06061 
5,13,19,27,28,1,16132 
5,13,19,30,31,1,08065 
5,13,20,22,29,1,11078 
5,13,20,23,24,1,04066 
5,13,20,23,25,1,04066 
5,13,20,24,25,1,04066 
5,13,21,26,30,1,18108 
5,13,21,27,31,1,11102 
5,13,21,28,33,1,21046 
5,13,22,25,30,1,16106 
5,13,22,27,30,1,15125 
5,13,22,27,33,1,15125 
5,13,22,30,31,1,15045 
5,13,22,30,33,1,15125 
5,13,23,24,25,1,04066 
5,13,23,25,31,1,17130 
5,13,23,27,30,1,13024 
5,13,23,28,32,1,14033 
5,13,23,28,33,1,14033 
5,13,23,32,33,1,14033 
5,13,24,25,28,1,10031 
5,13,24,26,31,1,17060 
5,13,25,26,32,1,12149 
5,13,26,27,30,1,17004 
5,13,27,30,31,1,07090 
5,13,27,30,33,1,15125 
5,13,28,32,33,1,14033 
5,14,15,16,19,1,08135 
5,14,15,16,21,1,08135 
5,14,15,18,33,1,14132 
5,14,15,19,21,1,08135 
5,14,15,20,31,1,06105 
5,14,15,21,27,1,09039 
5,14,15,25,31,1,04017 
5,14,16,17,22,1,10029 
5,14,16,17,25,1,14080 
5,14,16,17,27,1,06028 
5,14,16,17,30,1,14080 
5,14,16,18,21,1,19013 
5,14,16,18,25,1,05136 
5,14,16,18,27,1,05136 
5,14,16,19,21,1,08135 
5,14,16,19,27,1,20116 
5,14,16,21,23,1,08032 
5,14,16,21,28,1,08032 
5,14,16,21,29,1,14008 
5,14,16,21,30,1,14008 
5,14,16,23,28,1,08032 
5,14,16,25,27,1,05136 
5,14,16,25,30,1,14080 
5,14,16,29,30,1,14008 
5,14,17,18,28,2,09012 06113 
5,14,17,18,33,1,06113 
5,14,17,20,26,1,10071 
5,14,17,22,23,2,18116 13097 
5,14,17,22,25,1,13097 
5,14,17,22,28,1,18116 
5,14,17,23,25,1,13097 
5,14,17,23,28,1,18116 
5,14,17,25,30,1,14080 
5,14,17,26,28,1,21044 
5,14,17,28,33,1,06113 
5,14,18,21,25,1,11090 
5,14,18,25,27,1,05136 
5,14,18,25,33,1,14060 
5,14,18,28,33,1,06113 
5,14,19,21,28,1,19095 
5,14,19,22,23,1,08112 
5,14,19,24,28,1,12037 
5,14,19,24,33,1,12037 
5,14,19,27,31,1,15134 
5,14,19,28,33,1,12037 
5,14,20,21,22,1,07002 
5,14,20,21,25,1,22019 
5,14,20,24,30,1,20060 
5,14,20,26,30,1,16043 
5,14,20,26,33,1,16043 
5,14,20,27,29,1,16007 
5,14,20,27,33,1,05129 
5,14,20,30,33,1,16043 
5,14,21,23,24,1,05061 
5,14,21,23,28,1,08032 
5,14,21,29,30,1,14008 
5,14,22,23,25,2,13097 11148 
5,14,22,23,26,1,11148 
5,14,22,23,28,1,18116 
5,14,22,24,26,1,10020 
5,14,22,24,30,1,12048 
5,14,22,25,26,1,11148 
5,14,22,27,29,1,07086 
5,14,23,25,26,1,11148 
5,14,23,25,31,1,17130 
5,14,24,25,26,1,12151 
5,14,24,25,32,1,12151 
5,14,24,26,28,1,11040 
5,14,24,26,32,1,12151 
5,14,24,28,33,1,12037 
5,14,25,26,30,1,17081 
5,14,25,26,32,1,12151 
5,14,26,30,33,1,16043 
5,14,27,31,32,1,05024 
5,15,16,19,21,1,08135 
5,15,16,19,26,1,10131 
5,15,16,26,32,2,19143 09128 
5,15,17,18,21,1,14066 
5,15,17,18,25,1,07082 
5,15,17,18,32,1,07082 
5,15,17,19,20,1,18057 
5,15,17,19,21,1,11042 
5,15,17,19,30,1,18057 
5,15,17,20,30,1,18057 
5,15,17,25,32,1,07082 
5,15,17,27,29,2,09139 06059 
5,15,18,19,32,1,21149 
5,15,18,20,28,1,10113 
5,15,18,25,32,1,07082 
5,15,18,25,33,1,12100 
5,15,18,26,30,1,14118 
5,15,18,26,32,1,20028 
5,15,18,27,29,1,07013 
5,15,18,27,32,1,07013 
5,15,18,29,32,1,07013 
5,15,19,20,25,1,05032 
5,15,19,20,29,1,05032 
5,15,19,20,30,1,18057 
5,15,19,23,30,1,06060 
5,15,19,23,32,1,06060 
5,15,19,25,26,1,18151 
5,15,19,25,29,2,18151 05032 
5,15,19,26,29,2,18151 04074 
5,15,19,30,31,1,08065 
5,15,19,30,32,1,06060 
5,15,20,22,26,1,13119 
5,15,20,22,32,1,13119 
5,15,20,23,30,1,17033 
5,15,20,25,29,1,05032 
5,15,20,26,32,1,13119 
5,15,20,27,30,1,17149 
5,15,21,23,24,1,06063 
5,15,21,26,31,1,09117 
5,15,22,24,25,1,08005 
5,15,22,26,32,1,13119 
5,15,23,24,33,1,12023 
5,15,23,27,30,1,10088 
5,15,23,28,33,1,21093 
5,15,23,30,32,1,06060 
5,15,24,27,30,1,21102 
5,15,24,27,31,1,17032 
5,15,24,27,33,1,07114 
5,15,24,28,32,1,11138 
5,15,25,26,29,1,18151 
5,15,27,29,32,1,07013 
5,16,17,18,24,1,19104 
5,16,17,18,30,1,22003 
5,16,17,22,23,1,15110 
5,16,17,25,30,1,14080 
5,16,18,23,24,1,11112 
5,16,18,25,27,1,05136 
5,16,18,26,30,1,03086 
5,16,18,27,29,1,06073 
5,16,19,20,25,1,03018 
5,16,19,20,28,1,03018 
5,16,19,22,24,1,16072 
5,16,19,22,25,1,16072 
5,16,19,23,28,1,09074 
5,16,19,24,25,1,16072 
5,16,19,25,28,1,03018 
5,16,20,21,25,1,17045 
5,16,20,22,27,1,16114 
5,16,20,22,29,2,16114 06069 
5,16,20,22,30,1,06069 
5,16,20,25,28,1,03018 
5,16,20,27,29,1,16114 
5,16,20,28,31,1,07020 
5,16,20,29,30,1,06069 
5,16,21,22,26,1,07140 
5,16,21,22,32,1,06116 
5,16,21,22,33,1,06116 
5,16,21,23,28,1,08032 
5,16,21,29,30,1,14008 
5,16,21,32,33,1,06116 
5,16,22,23,26,1,14134 
5,16,22,23,28,1,14134 
5,16,22,24,25,1,16072 
5,16,22,26,28,1,14134 
5,16,22,27,29,2,17016 16114 
5,16,22,29,30,1,06069 
5,16,22,32,33,1,06116 
5,16,23,26,28,1,14134 
5,16,23,27,33,1,21011 
5,16,24,32,33,1,07066 
5,16,26,27,33,1,21140 
5,16,26,30,31,1,20125 
5,17,18,21,29,1,05054 
5,17,18,23,26,1,06109 
5,17,18,24,28,1,18130 
5,17,18,25,28,1,05034 
5,17,18,25,32,2,07082 05034 
5,17,18,26,27,1,13078 
5,17,18,26,33,1,05096 
5,17,18,28,32,1,05034 
5,17,18,28,33,1,06113 
5,17,19,20,30,1,18057 
5,17,19,22,31,1,15091 
5,17,19,25,30,2,14069 06061 
5,17,19,27,28,1,08105 
5,17,19,27,29,1,08026 
5,17,19,27,32,2,08105 08026 
5,17,19,28,32,1,08105 
5,17,19,29,32,2,17111 08026 
5,17,20,21,23,1,21128 
5,17,20,21,33,1,21128 
5,17,20,23,33,1,21128 
5,17,20,25,31,1,20007 
5,17,20,26,30,1,08069 
5,17,21,22,28,1,14131 
5,17,21,22,32,1,14131 
5,17,21,23,33,1,21128 
5,17,21,25,27,1,09116 
5,17,21,25,32,1,09116 
5,17,21,27,32,1,09116 
5,17,21,27,33,1,21117 
5,17,21,28,32,1,14131 
5,17,22,23,25,1,13097 
5,17,22,23,28,1,18116 
5,17,22,26,32,1,12068 
5,17,22,26,33,1,12068 
5,17,22,28,32,1,14131 
5,17,22,31,33,1,06078 
5,17,22,32,33,1,12068 
5,17,23,26,32,1,18009 
5,17,23,27,29,1,08068 
5,17,24,30,31,1,12085 
5,17,24,30,33,1,12085 
5,17,24,31,33,1,12085 
5,17,25,27,32,1,09116 
5,17,25,28,29,1,14117 
5,17,25,28,32,1,05034 
5,17,26,27,30,1,17004 
5,17,26,31,32,1,11092 
5,17,26,32,33,1,12068 
5,17,27,28,32,1,08105 
5,17,27,29,32,1,08026 
5,17,30,31,33,1,12085 
5,18,19,20,21,1,07057 
5,18,19,22,24,1,17078 
5,18,19,24,32,1,07094 
5,18,19,30,31,1,17097 
5,18,20,22,30,1,03009 
5,18,20,24,26,1,06032 
5,18,20,24,31,1,06032 
5,18,20,24,32,1,16058 
5,18,20,26,31,1,06032 
5,18,20,27,33,1,07125 
5,18,21,26,30,1,18108 
5,18,22,28,29,1,12142 
5,18,22,28,31,1,12142 
5,18,22,29,31,1,12142 
5,18,23,25,31,1,03017 
5,18,24,25,31,1,19097 
5,18,24,26,31,1,06032 
5,18,25,26,31,1,18112 
5,18,25,28,32,1,05034 
5,18,27,29,32,1,07013 
5,18,28,29,31,1,12142 
5,19,20,23,26,1,05089 
5,19,20,23,31,1,05089 
5,19,20,25,28,1,03018 
5,19,20,25,29,1,05032 
5,19,20,26,31,1,05089 
5,19,20,27,33,1,08128 
5,19,20,29,31,1,22016 
5,19,21,23,33,1,14083 
5,19,21,24,33,1,12093 
5,19,21,25,33,1,19113 
5,19,21,27,31,1,12057 
5,19,22,24,25,1,16072 
5,19,22,25,26,1,22033 
5,19,22,27,30,1,08127 
5,19,22,28,29,1,11050 
5,19,23,26,31,1,05089 
5,19,23,30,32,1,06060 
5,19,24,28,30,1,22004 
5,19,24,28,32,1,22004 
5,19,24,28,33,1,12037 
5,19,24,30,32,1,22004 
5,19,25,26,29,1,18151 
5,19,25,28,30,1,17010 
5,19,27,28,32,1,08105 
5,19,27,29,32,1,08026 
5,19,28,30,32,1,22004 
5,20,21,22,29,1,20079 
5,20,21,22,30,1,07129 
5,20,21,23,33,1,21128 
